"geneNames"	"SNP_NUM"	"nsSNP"
"YNL307C"	1022	"278"
"YNL306W"	2625	"1007"
"YNL305C"	642	"273"
"YNL304W"	3654	"1016"
"YNL302C"	3402	"2"
"YNL301C"	2266	"100"
"YNL300W"	1242	"154"
"YNL299W"	5096	"2101"
"YNL298W"	3030	"1192"
"YNL297C"	7891	"2226"
"YNL295W"	6653	"3111"
"YNL294C"	3972	"1128"
"YNL293W"	2937	"900"
"YNL292W"	1763	"394"
"YNL291C"	5863	"1963"
"YNL290W"	3782	"677"
"YNL289W"	2085	"308"
"YNL288W"	3645	"1884"
"YNL287W"	4206	"492"
"YNL286W"	2372	"972"
"YNL284C"	2420	"255"
"YNL283C"	6313	"4536"
"YNL282W"	1386	"494"
"YNL281W"	844	"435"
"YNL280C"	3287	"134"
"YNL279W"	5358	"2487"
"YNL278W"	12132	"4483"
"YNL277W-A"	575	"414"
"YNL277W"	4214	"1224"
"YNL275W"	6029	"2549"
"YNL274C"	3457	"919"
"YNL273W"	12535	"4311"
"YNL272C"	7784	"2495"
"YNL271C"	16022	"5933"
"YNL270C"	6260	"2371"
"YNL269W"	2521	"1010"
"YNL268W"	8509	"2377"
"YNL267W"	10640	"3162"
"YNL265C"	4487	"453"
"YNL264C"	1747	"243"
"YNL263C"	1797	"691"
"YNL262W"	18706	"4589"
"YNL261W"	2965	"1190"
"YNL260C"	1309	"745"
"YNL259C"	1113	"394"
"YNL258C"	6774	"4750"
"YNL257C"	7642	"3701"
"YNL256W"	6132	"2445"
"YNL255C"	1174	"79"
"YNL254C"	4399	"1630"
"YNL253W"	3472	"902"
"YNL252C"	1712	"166"
"YNL251C"	1479	"418"
"YNL250W"	8937	"2239"
"YNL249C"	3507	"1725"
"YNL248C"	4053	"365"
"YNL247W"	6191	"787"
"YNL246W"	3796	"1072"
"YNL245C"	738	"359"
"YNL244C"	1231	"73"
"YNL243W"	7572	"1282"
"YNL242W"	18768	"4110"
"YNL241C"	2805	"275"
"YNL240C"	5755	"2023"
"YNL239W"	1721	"215"
"YNL238W"	8622	"3509"
"YNL237W"	4527	"530"
"YNL236W"	19043	"3718"
"YNL234W"	3892	"2100"
"YNL233W"	19696	"9299"
"YNL232W"	3778	"548"
"YNL231C"	1789	"633"
"YNL230C"	1134	"577"
"YNL229C"	700	"153"
"YNL227C"	4482	"1661"
"YNL225C"	2703	"1027"
"YNL224C"	5783	"2522"
"YNL223W"	2796	"2038"
"YNL222W"	294	"45"
"YNL221C"	11594	"4931"
"YNL220W"	3717	"948"
"YNL219C"	2573	"1406"
"YNL218W"	3135	"439"
"YNL217W"	1803	"816"
"YNL216W"	5958	"1497"
"YNL215W"	2300	"1373"
"YNL214W"	2003	"871"
"YNL213C"	483	"347"
"YNL212W"	2916	"1022"
"YNL211C"	159	"30"
"YNL210W"	603	"316"
"YNL209W"	1484	"992"
"YNL208W"	4244	"1363"
"YNL207W"	2744	"373"
"YNL206C"	5624	"2986"
"YNL204C"	5206	"3217"
"YNL202W"	2748	"168"
"YNL201C"	9945	"3088"
"YNL200C"	3013	"65"
"YNL199C"	5051	"2566"
"YNL197C"	5032	"2735"
"YNL196C"	2712	"1928"
"YNL195C"	2467	"626"
"YNL194C"	2229	"467"
"YNL193W"	4409	"2475"
"YNL192W"	10621	"3610"
"YNL191W"	2784	"220"
"YNL190W"	2210	"318"
"YNL189W"	2796	"104"
"YNL188W"	5179	"1939"
"YNL187W"	2166	"1548"
"YNL186W"	3795	"1893"
"YNL185C"	1409	"139"
"YNL184C"	1021	"643"
"YNL183C"	5031	"1763"
"YNL182C"	9675	"2977"
"YNL181W"	4374	"1842"
"YNL180C"	3673	"1582"
"YNL178W"	1001	"22"
"YNL177C"	3936	"1372"
"YNL176C"	7784	"3707"
"YNL175C"	3343	"689"
"YNL173C"	3808	"1279"
"YNL172W"	12375	"4603"
"YNL169C"	2685	"707"
"YNL168C"	2299	"501"
"YNL167C"	3068	"1512"
"YNL166C"	4742	"2318"
"YNL165W"	3921	"2224"
"YNL164C"	1679	"733"
"YNL163C"	6789	"1310"
"YNL162W-A"	2829	"2082"
"YNL162W"	3915	"0"
"YNL161W"	6737	"1675"
"YNL160W"	4994	"2060"
"YNL159C"	1656	"242"
"YNL158W"	889	"226"
"YNL157W"	1779	"132"
"YNL156C"	2581	"1135"
"YNL155W"	2350	"1108"
"YNL154C"	4278	"1656"
"YNL153C"	1334	"688"
"YNL152W"	3235	"1373"
"YNL151C"	1764	"267"
"YNL149C"	1331	"40"
"YNL148C"	2591	"1218"
"YNL147W"	2700	"60"
"YNL146C-A"	343	"236"
"YNL146W"	1052	"732"
"YNL145W"	297	"6"
"YNL144C"	7961	"2629"
"YNL143C"	1785	"1279"
"YNL142W"	7008	"3798"
"YNL141W"	959	"152"
"YNL140C"	1475	"1082"
"YNL139C"	18248	"9624"
"YNL138W-A"	1321	"1014"
"YNL138W"	5454	"2159"
"YNL137C"	4770	"2596"
"YNL136W"	2955	"2136"
"YNL135C"	396	"71"
"YNL134C"	2965	"793"
"YNL133C"	1652	"1182"
"YNL132W"	7146	"1438"
"YNL131W"	401	"260"
"YNL130C"	2323	"1071"
"YNL130C-A"	391	"366"
"YNL129W"	1349	"551"
"YNL128W"	2655	"1193"
"YNL127W"	5301	"2441"
"YNL126W"	6590	"3009"
"YNL125C"	19695	"5202"
"YNL124W"	14092	"4352"
"YNL123W"	10254	"1711"
"YNL122C"	2272	"695"
"YNL121C"	5990	"652"
"YNL119W"	6936	"2449"
"YNL118C"	17845	"7699"
"YNL117W"	4832	"1768"
"YNL116W"	7414	"3661"
"YNL115C"	8522	"1268"
"YNL113W"	809	"53"
"YNL112W"	10989	"1044"
"YNL111C"	900	"29"
"YNL110C"	3418	"506"
"YNL108C"	3150	"153"
"YNL107W"	698	"82"
"YNL106C"	10656	"3236"
"YNL104C"	6447	"1049"
"YNL103W"	7342	"3477"
"YNL102W"	11992	"5452"
"YNL101W"	6053	"912"
"YNL100W"	1441	"195"
"YNL099C"	700	"110"
"YNL098C"	843	"445"
"YNL097C-B"	128	"118"
"YNL097C"	3145	"481"
"YNL096C"	1746	"57"
"YNL095C"	5847	"2812"
"YNL094W"	3429	"880"
"YNL093W"	1337	"602"
"YNL092W"	1981	"1238"
"YNL091W"	5885	"1940"
"YNL090W"	749	"163"
"YNL088W"	5517	"1843"
"YNL087W"	7178	"2863"
"YNL086W"	1512	"1093"
"YNL085W"	5979	"2937"
"YNL084C"	2858	"1435"
"YNL083W"	4414	"3335"
"YNL082W"	7837	"2202"
"YNL081C"	1017	"105"
"YNL080C"	3488	"710"
"YNL079C"	625	"175"
"YNL078W"	5788	"2434"
"YNL077W"	2457	"857"
"YNL076W"	5383	"2337"
"YNL075W"	1795	"440"
"YNL074C"	5678	"4396"
"YNL073W"	5494	"3234"
"YNL072W"	2648	"1409"
"YNL071W"	3611	"1761"
"YNL070W"	96	"2"
"YNL069C"	2501	"453"
"YNL068C"	7894	"2554"
"YNL067W-B"	310	"255"
"YNL067W"	489	"74"
"YNL066W"	6711	"3915"
"YNL065W"	5262	"2403"
"YNL064C"	4688	"2430"
"YNL063W"	2210	"1014"
"YNL062C"	3603	"1240"
"YNL061W"	4217	"745"
"YNL059C"	6388	"2221"
"YNL058C"	2877	"2556"
"YNL056W"	2051	"1137"
"YNL055C"	2879	"951"
"YNL054W"	13098	"4945"
"YNL053W"	1783	"985"
"YNL052W"	556	"57"
"YNL051W"	5122	"2320"
"YNL050C"	2461	"1326"
"YNL049C"	9836	"4891"
"YNL048W"	3434	"1299"
"YNL047C"	10907	"2245"
"YNL046W"	3958	"709"
"YNL045W"	5838	"1387"
"YNL044W"	2549	"60"
"YNL042W-B"	2796	"1515"
"YNL042W"	3992	"1045"
"YNL041C"	5877	"3529"
"YNL040W"	5401	"1809"
"YNL039W"	10198	"473"
"YNL038W"	1425	"587"
"YNL037C"	1426	"45"
"YNL036W"	3490	"510"
"YNL035C"	6741	"3694"
"YNL034W"	4248	"2134"
"YNL033W"	0	"NA"
"YNL032W"	2629	"1090"
"YNL031C"	2229	"0"
"YNL030W"	244	"1"
"YNL029C"	8968	"3226"
"YNL027W"	4785	"1388"
"YNL026W"	6258	"1574"
"YNL025C"	3324	"229"
"YNL024C-A"	1469	"5"
"YNL024C"	1014	"86"
"YNL023C"	14615	"6589"
"YNL022C"	5779	"941"
"YNL021W"	5712	"1297"
"YNL020C"	6065	"2102"
"YNL019C"	0	"NA"
"YNL018C"	2432	"1286"
"YNL016W"	3766	"1064"
"YNL015W"	273	"101"
"YNL014W"	6186	"1442"
"YNL012W"	3027	"2130"
"YNL011C"	2385	"247"
"YNL010W"	1604	"796"
"YNL009W"	9140	"2187"
"YNL008C"	3315	"1023"
"YNL007C"	2061	"281"
"YNL006W"	1771	"67"
"YNL005C"	647	"244"
"YNL004W"	1923	"732"
"YNL003C"	639	"120"
"YNL002C"	1146	"456"
"YNL001W"	1378	"410"
"YNR001C"	956	"164"
"YNR002C"	681	"115"
"YNR003C"	397	"143"
"YNR004W"	498	"150"
"YNR006W"	1160	"604"
"YNR007C"	770	"245"
"YNR008W"	2572	"596"
"YNR009W"	1577	"264"
"YNR010W"	529	"134"
"YNR011C"	3664	"1568"
"YNR012W"	4132	"1933"
"YNR013C"	5144	"870"
"YNR014W"	1584	"900"
"YNR015W"	4170	"745"
"YNR016C"	20514	"2277"
"YNR017W"	1005	"359"
"YNR018W"	1338	"316"
"YNR019W"	4418	"1476"
"YNR020C"	3248	"1605"
"YNR021W"	1732	"807"
"YNR022C"	1518	"701"
"YNR023W"	3414	"1222"
"YNR024W"	793	"394"
"YNR026C"	5025	"2186"
"YNR027W"	3155	"675"
"YNR028W"	6468	"2011"
"YNR029C"	13315	"4167"
"YNR030W"	8097	"2058"
"YNR031C"	9421	"2643"
"YNR032W"	3453	"93"
"YNR032C-A"	683	"353"
"YNR033W"	12900	"7010"
"YNR034W"	1794	"129"
"YNR034W-A"	1718	"142"
"YNR035C"	1343	"114"
"YNR036C"	695	"41"
"YNR037C"	247	"5"
"YNR038W"	7611	"2788"
"YNR039C"	7396	"4364"
"YNR040W"	3184	"1250"
"YNR041C"	3646	"1171"
"YNR043W"	3993	"1812"
"YNR044W"	16620	"10480"
"YNR045W"	7127	"4072"
"YNR046W"	183	"59"
"YNR047W"	10402	"3252"
"YNR048W"	3544	"569"
"YNR049C"	1387	"583"
"YNR050C"	2084	"170"
"YNR051C"	7507	"4022"
"YNR052C"	4273	"1109"
"YNR053C"	6606	"1049"
"YNR054C"	2889	"840"
"YNR055C"	3359	"525"
"YNR056C"	6188	"2606"
"YNR057C"	1806	"1077"
"YNR058W"	4190	"1518"
"YNR059W"	8377	"3253"
"YNR060W"	4932	"1949"
"YNR061C"	3675	"2563"
"YNR062C"	4393	"3341"
"YNR063W"	7425	"3024"
"YNR064C"	4440	"2394"
"YNR065C"	11639	"7151"
"YNR066C"	11163	"9498"
"YNR067C"	11377	"4504"
"YNR068C"	1627	"369"
"YNR069C"	5987	"3763"
"YNR070W"	9640	"5569"
"YNR071C"	2578	"602"
"YNR072W"	2772	"523"
"YNR073C"	240	"61"
"YNR074C"	2051	"919"
"YNR075W"	1987	"1527"
"YNR075C-A"	3	"1"
"YNR076W"	0	"NA"
"YNR077C"	0	"NA"
"YOL166W-A"	0	"NA"
"YOL165C"	82	"62"
"YOL164W-A"	215	"214"
"YOL164W"	856	"326"
"YOL163W"	235	"137"
"YOL162W"	566	"380"
"YOL161C"	61	"3"
"YOL160W"	467	"339"
"YOL159C-A"	564	"47"
"YOL159C"	3708	"2205"
"YOL158C"	7781	"3173"
"YOL157C"	319	"168"
"YOL156W"	875	"633"
"YOL155W-A"	0	"NA"
"YOL155C"	13914	"4471"
"YOL154W"	3412	"2021"
"YOL152W"	11197	"6828"
"YOL151W"	17879	"5966"
"YOL149W"	1882	"192"
"YOL148C"	7035	"1615"
"YOL147C"	3285	"170"
"YOL146W"	3984	"698"
"YOL145C"	17965	"4199"
"YOL144W"	8329	"1834"
"YOL143C"	3990	"1356"
"YOL142W"	2510	"864"
"YOL141W"	13790	"8613"
"YOL140W"	7104	"2686"
"YOL139C"	171	"60"
"YOL138C"	14496	"2312"
"YOL137W"	6831	"2133"
"YOL136C"	5315	"640"
"YOL135C"	3676	"1334"
"YOL133W"	733	"27"
"YOL132W"	4096	"627"
"YOL131W"	2302	"1114"
"YOL130W"	10999	"1650"
"YOL129W"	717	"71"
"YOL128C"	6862	"3521"
"YOL127W"	6261	"8"
"YOL126C"	5815	"601"
"YOL125W"	5135	"1665"
"YOL124C"	2406	"946"
"YOL123W"	6370	"1268"
"YOL122C"	13066	"2928"
"YOL121C"	3578	"37"
"YOL120C"	4255	"12"
"YOL119C"	4495	"1244"
"YOL118C"	3306	"3193"
"YOL117W"	10586	"4093"
"YOL116W"	8569	"2287"
"YOL115W"	9685	"3324"
"YOL114C"	3150	"470"
"YOL113W"	13298	"6603"
"YOL112W"	6060	"1138"
"YOL111C"	1945	"879"
"YOL110W"	1504	"766"
"YOL109W"	2054	"660"
"YOL108C"	1892	"205"
"YOL107W"	1499	"411"
"YOL105C"	6957	"3841"
"YOL104C"	8732	"3933"
"YOL103W"	5507	"289"
"YOL102C"	3095	"1630"
"YOL101C"	2647	"322"
"YOL100W"	22549	"5828"
"YOL098C"	9209	"2939"
"YOL097W-A"	1415	"737"
"YOL097C"	2769	"197"
"YOL096C"	6765	"1823"
"YOL095C"	10424	"4226"
"YOL094C"	2659	"179"
"YOL093W"	5814	"2530"
"YOL092W"	3739	"1862"
"YOL091W"	10143	"3407"
"YOL090W"	23535	"2765"
"YOL089C"	24360	"13269"
"YOL088C"	4565	"2534"
"YOL087C"	21924	"6820"
"YOL086W-A"	1263	"1081"
"YOL086C"	2081	"563"
"YOL085C"	2986	"2490"
"YOL084W"	20412	"6639"
"YOL083W"	12486	"5601"
"YOL082W"	6597	"1507"
"YOL081W"	58651	"16238"
"YOL080C"	5082	"2391"
"YOL078W"	15207	"3086"
"YOL077W-A"	664	"156"
"YOL077C"	1781	"831"
"YOL076W"	6810	"3228"
"YOL075C"	4636	"1259"
"YOL073C"	3720	"1304"
"YOL072W"	4356	"1208"
"YOL071W"	1461	"588"
"YOL070C"	3910	"1671"
"YOL069W"	2717	"1192"
"YOL068C"	2051	"677"
"YOL067C"	2588	"989"
"YOL066C"	7884	"1928"
"YOL065C"	11313	"6079"
"YOL064C"	7741	"1281"
"YOL063C"	31852	"11820"
"YOL062C"	9312	"1679"
"YOL061W"	5177	"125"
"YOL060C"	9303	"2703"
"YOL059W"	2836	"350"
"YOL058W"	3085	"100"
"YOL057W"	7729	"1337"
"YOL056W"	2731	"833"
"YOL055C"	1806	"299"
"YOL054W"	2379	"1730"
"YOL053W"	5713	"3514"
"YOL052C-A"	172	"54"
"YOL052C"	4029	"562"
"YOL051W"	7292	"2907"
"YOL049W"	4628	"1046"
"YOL048C"	5498	"4217"
"YOL047C"	3512	"1605"
"YOL045W"	14495	"3568"
"YOL044W"	8385	"3256"
"YOL043C"	7859	"2811"
"YOL042W"	3624	"824"
"YOL041C"	1683	"203"
"YOL040C"	265	"244"
"YOL039W"	201	"76"
"YOL038C-A"	1804	"1673"
"YOL038W"	495	"259"
"YOL036W"	7029	"3367"
"YOL034W"	8140	"2520"
"YOL033W"	2721	"1251"
"YOL032W"	2220	"327"
"YOL031C"	3692	"1445"
"YOL030W"	2501	"892"
"YOL029C"	2559	"612"
"YOL028C"	3293	"989"
"YOL027C"	6298	"3006"
"YOL026C"	2497	"93"
"YOL025W"	4733	"2249"
"YOL024W"	1772	"1377"
"YOL023W"	5728	"1043"
"YOL022C"	2923	"546"
"YOL021C"	5285	"1711"
"YOL020W"	3969	"1697"
"YOL019W-A"	121	"114"
"YOL019W"	5800	"2609"
"YOL018C"	4167	"622"
"YOL017W"	12359	"5985"
"YOL016C"	4145	"1391"
"YOL015W"	5473	"1508"
"YOL014W"	3003	"1456"
"YOL013W-A"	2099	"2092"
"YOL013C"	3667	"1906"
"YOL012C"	573	"5"
"YOL011W"	5954	"1044"
"YOL010W"	2625	"452"
"YOL009C"	1867	"887"
"YOL008W"	602	"255"
"YOL007C"	2144	"812"
"YOL006C"	3835	"633"
"YOL005C"	412	"64"
"YOL004W"	8254	"3950"
"YOL003C"	3120	"1694"
"YOL002C"	1914	"389"
"YOL001W"	1156	"691"
"YOR001W"	6504	"2963"
"YOR002W"	3884	"1791"
"YOR003W"	4289	"2269"
"YOR004W"	792	"148"
"YOR005C"	5964	"2367"
"YOR006C"	4219	"1730"
"YOR007C"	1354	"145"
"YOR008C"	908	"336"
"YOR008C-A"	221	"144"
"YOR009W"	4040	"2670"
"YOR010C"	1515	"560"
"YOR011W"	16247	"5085"
"YOR011W-A"	718	"707"
"YOR012W"	421	"355"
"YOR014W"	5210	"1106"
"YOR015W"	288	"255"
"YOR016C"	3156	"515"
"YOR017W"	7130	"3283"
"YOR018W"	9665	"3121"
"YOR019W"	11490	"3756"
"YOR020C"	220	"41"
"YOR020W-A"	148	"89"
"YOR021C"	357	"166"
"YOR022C"	13773	"4085"
"YOR023C"	10662	"2001"
"YOR025W"	10292	"1706"
"YOR026W"	11010	"4326"
"YOR027W"	10559	"1927"
"YOR028C"	5216	"2460"
"YOR029W"	7235	"5672"
"YOR030W"	2900	"1459"
"YOR032C"	7413	"3668"
"YOR032W-A"	1347	"1166"
"YOR033C"	12705	"3516"
"YOR034C"	9020	"5500"
"YOR034C-A"	849	"710"
"YOR035C"	8017	"2897"
"YOR036W"	718	"217"
"YOR037W"	2961	"2146"
"YOR038C"	5640	"2803"
"YOR039W"	778	"108"
"YOR040W"	3270	"401"
"YOR042W"	6260	"1586"
"YOR043W"	7673	"2778"
"YOR044W"	1600	"491"
"YOR045W"	80	"49"
"YOR046C"	11602	"694"
"YOR047C"	7592	"3028"
"YOR048C"	18652	"3721"
"YOR049C"	6454	"1110"
"YOR051C"	14017	"3039"
"YOR052C"	1770	"50"
"YOR054C"	7129	"1119"
"YOR056C"	2950	"380"
"YOR057W"	5928	"2480"
"YOR058C"	8656	"3245"
"YOR059C"	4423	"844"
"YOR060C"	3946	"2595"
"YOR061W"	1254	"102"
"YOR062C"	6844	"3140"
"YOR063W"	1593	"26"
"YOR064C"	2160	"442"
"YOR065W"	3077	"201"
"YOR066W"	11976	"4464"
"YOR067C"	5903	"518"
"YOR069W"	8320	"1977"
"YOR068C"	0	"NA"
"YOR070C"	3626	"1118"
"YOR071C"	6101	"2312"
"YOR072W"	4677	"3137"
"YOR072W-B"	1833	"1733"
"YOR073W"	10922	"3878"
"YOR074C"	3877	"378"
"YOR075W"	8649	"4872"
"YOR076C"	9677	"5321"
"YOR077W"	1414	"1249"
"YOR078W"	2733	"1362"
"YOR079C"	2463	"236"
"YOR080W"	16029	"8123"
"YOR081C"	11276	"429"
"YOR083W"	4869	"406"
"YOR084W"	5633	"2601"
"YOR085W"	2256	"313"
"YOR086C"	20866	"5591"
"YOR087W"	12350	"1982"
"YOR089C"	3300	"54"
"YOR090C"	13046	"2216"
"YOR091W"	2908	"202"
"YOR092W"	8516	"1314"
"YOR093C"	25192	"3968"
"YOR094W"	157	"37"
"YOR095C"	3350	"122"
"YOR096W"	1449	"6"
"YOR097C"	1917	"957"
"YOR098C"	16678	"9639"
"YOR099W"	6544	"2136"
"YOR100C"	2377	"683"
"YOR101W"	17909	"5350"
"YOR103C"	4270	"1453"
"YOR104W"	5688	"1562"
"YOR105W"	636	"7"
"YOR106W"	3664	"1396"
"YOR107W"	7303	"2325"
"YOR108W"	8410	"1645"
"YOR109W"	21086	"3402"
"YOR110W"	3265	"958"
"YOR111W"	2559	"1018"
"YOR112W"	10814	"3737"
"YOR113W"	11250	"2248"
"YOR114W"	5664	"4833"
"YOR115C"	3258	"199"
"YOR116C"	11907	"1796"
"YOR117W"	1717	"85"
"YOR118W"	2737	"450"
"YOR119C"	3147	"269"
"YOR120W"	2978	"1251"
"YOR122C"	1731	"59"
"YOR123C"	3061	"868"
"YOR124C"	10316	"4181"
"YOR125C"	3113	"1052"
"YOR126C"	3111	"1908"
"YOR127W"	13068	"4003"
"YOR128C"	5026	"1251"
"YOR129C"	7730	"4191"
"YOR130C"	1512	"266"
"YOR131C"	2124	"311"
"YOR132W"	12600	"5008"
"YOR133W"	22	"22"
"YOR134W"	5638	"1101"
"YOR136W"	5360	"138"
"YOR137C"	5334	"422"
"YOR138C"	12070	"4581"
"YOR140W"	15613	"3864"
"YOR141C"	13359	"3172"
"YOR142W"	4070	"942"
"YOR143C"	8587	"1361"
"YOR144C"	15114	"6335"
"YOR145C"	2262	"923"
"YOR147W"	4875	"1130"
"YOR148C"	5237	"2338"
"YOR149C"	11041	"4696"
"YOR150W"	1345	"1023"
"YOR151C"	11093	"106"
"YOR152C"	2419	"1123"
"YOR153W"	19837	"4928"
"YOR154W"	6651	"2166"
"YOR155C"	3047	"251"
"YOR156C"	6377	"829"
"YOR157C"	3032	"1520"
"YOR158W"	3157	"280"
"YOR159C"	1014	"85"
"YOR160W"	6639	"2828"
"YOR161C"	4726	"455"
"YOR161C-C"	939	"587"
"YOR162C"	12930	"8054"
"YOR163W"	1645	"184"
"YOR164C"	2236	"135"
"YOR165W"	6834	"2089"
"YOR166C"	3421	"2542"
"YOR167C"	142	"18"
"YOR168W"	3301	"715"
"YOR171C"	5266	"1811"
"YOR172W"	9112	"2940"
"YOR173W"	2574	"426"
"YOR174W"	551	"262"
"YOR175C"	3396	"804"
"YOR176W"	932	"170"
"YOR177C"	2349	"836"
"YOR178C"	10601	"4426"
"YOR179C"	3634	"2026"
"YOR180C"	1910	"340"
"YOR181W"	9043	"2779"
"YOR182C"	2257	"8"
"YOR183W"	3383	"2401"
"YOR184W"	4403	"1055"
"YOR185C"	1361	"41"
"YOR186W"	4982	"2070"
"YOR187W"	3224	"845"
"YOR188W"	10075	"6240"
"YOR189W"	1207	"92"
"YOR190W"	3486	"2457"
"YOR191W"	14079	"6230"
"YOR192C"	5008	"1661"
"YOR192C-C"	0	"NA"
"YOR193W"	5661	"4190"
"YOR194C"	2234	"517"
"YOR195W"	7114	"3208"
"YOR196C"	3098	"526"
"YOR197W"	3320	"434"
"YOR198C"	904	"210"
"YOR201C"	6095	"2015"
"YOR202W"	1383	"374"
"YOR204W"	2519	"1320"
"YOR205C"	4575	"2282"
"YOR206W"	4860	"1123"
"YOR207C"	7205	"344"
"YOR208W"	8463	"5426"
"YOR209C"	2665	"1289"
"YOR210W"	110	"1"
"YOR211C"	4429	"2373"
"YOR212W"	1957	"206"
"YOR213C"	3535	"1124"
"YOR214C"	1688	"922"
"YOR215C"	1684	"621"
"YOR216C"	7221	"2729"
"YOR217W"	6087	"2093"
"YOR219C"	8792	"3563"
"YOR220W"	1068	"181"
"YOR221C"	2466	"933"
"YOR222W"	2061	"185"
"YOR223W"	2652	"263"
"YOR224C"	100	"20"
"YOR226C"	917	"206"
"YOR227W"	17944	"5937"
"YOR228C"	2439	"1489"
"YOR229W"	2975	"1163"
"YOR230W"	2311	"442"
"YOR231W"	2857	"637"
"YOR232W"	2118	"1332"
"YOR233W"	6911	"3095"
"YOR234C"	3038	"13"
"YOR235W"	3393	"2621"
"YOR236W"	1162	"730"
"YOR237W"	4373	"2260"
"YOR238W"	768	"331"
"YOR239W"	6766	"4316"
"YOR241W"	3583	"1514"
"YOR242C"	3156	"1911"
"YOR243C"	4601	"2285"
"YOR244W"	1262	"554"
"YOR245C"	3515	"1191"
"YOR246C"	4178	"1604"
"YOR247W"	1650	"329"
"YOR249C"	5663	"4241"
"YOR250C"	2572	"707"
"YOR251C"	2615	"833"
"YOR252W"	758	"219"
"YOR253W"	1766	"278"
"YOR254C"	5537	"1637"
"YOR255W"	4755	"2572"
"YOR256C"	7583	"2963"
"YOR257W"	280	"32"
"YOR258W"	1365	"1118"
"YOR259C"	1359	"88"
"YOR260W"	3773	"1108"
"YOR261C"	6054	"1941"
"YOR262W"	1900	"161"
"YOR264W"	5998	"4050"
"YOR265W"	1417	"500"
"YOR266W"	6288	"2333"
"YOR267C"	9570	"2999"
"YOR268C"	90	"74"
"YOR269W"	5520	"2485"
"YOR270C"	9843	"270"
"YOR271C"	944	"66"
"YOR272W"	6509	"3166"
"YOR273C"	7262	"3941"
"YOR274W"	4875	"1800"
"YOR275C"	10011	"5286"
"YOR276W"	1889	"1087"
"YOR278W"	1663	"1329"
"YOR279C"	3585	"1686"
"YOR280C"	2709	"458"
"YOR281C"	5208	"2023"
"YOR283W"	1645	"207"
"YOR284W"	5508	"4120"
"YOR285W"	1693	"105"
"YOR286W"	1038	"47"
"YOR287C"	6177	"4397"
"YOR288C"	3053	"443"
"YOR289W"	580	"163"
"YOR290C"	13225	"4894"
"YOR291W"	17366	"4740"
"YOR292C"	1168	"200"
"YOR293W"	2140	"1"
"YOR293C-A"	978	"915"
"YOR294W"	1909	"265"
"YOR295W"	2531	"1061"
"YOR296W"	6313	"3216"
"YOR297C"	566	"451"
"YOR298W"	3793	"1479"
"YOR298C-A"	596	"49"
"YOR299W"	8872	"1988"
"YOR301W"	4038	"2152"
"YOR302W"	45	"6"
"YOR303W"	4768	"1349"
"YOR304W"	12580	"3376"
"YOR304C-A"	1620	"1086"
"YOR305W"	7396	"66"
"YOR306C"	9810	"5904"
"YOR307C"	3175	"984"
"YOR308C"	4535	"2538"
"YOR310C"	1120	"141"
"YOR311C"	1925	"1171"
"YOR312C"	2150	"6"
"YOR313C"	1370	"589"
"YOR314W"	1593	"1206"
"YOR315W"	4979	"2594"
"YOR316C"	2831	"1463"
"YOR316C-A"	428	"363"
"YOR317W"	2393	"815"
"YOR319W"	1026	"385"
"YOR320C"	2132	"593"
"YOR321W"	5217	"2337"
"YOR322C"	3946	"1038"
"YOR323C"	2595	"377"
"YOR324C"	4293	"1808"
"YOR326W"	12261	"3058"
"YOR327C"	613	"96"
"YOR328W"	12225	"2021"
"YOR329C"	5243	"2032"
"YOR330C"	11538	"4483"
"YOR332W"	708	"17"
"YOR334W"	6013	"1381"
"YOR335C"	6446	"1656"
"YOR336W"	11333	"5885"
"YOR337W"	3819	"2122"
"YOR338W"	1724	"1435"
"YOR339C"	1238	"240"
"YOR340C"	3567	"1181"
"YOR341W"	7512	"739"
"YOR342C"	2597	"800"
"YOR343C"	4235	"3141"
"YOR344C"	2109	"777"
"YOR346W"	11897	"6136"
"YOR347C"	3585	"1490"
"YOR348C"	7228	"1103"
"YOR349W"	10960	"3583"
"YOR350C"	7250	"5192"
"YOR351C"	4741	"1279"
"YOR352W"	3753	"794"
"YOR353C"	5274	"2506"
"YOR354C"	6609	"3441"
"YOR355W"	2490	"333"
"YOR356W"	5030	"1566"
"YOR357C"	455	"36"
"YOR358W"	1204	"177"
"YOR359W"	1617	"590"
"YOR360C"	1794	"381"
"YOR361C"	4019	"1208"
"YOR362C"	1276	"76"
"YOR363C"	7848	"2533"
"YOR365C"	6753	"2834"
"YOR367W"	1886	"1098"
"YOR368W"	1865	"405"
"YOR369C"	101	"14"
"YOR370C"	3011	"1136"
"YOR371C"	11802	"4872"
"YOR372C"	3846	"517"
"YOR373W"	7110	"2711"
"YOR374W"	2623	"386"
"YOR375C"	982	"61"
"YOR376W"	241	"185"
"YOR376W-A"	868	"524"
"YOR377W"	3639	"788"
"YOR378W"	5348	"1703"
"YOR380W"	5222	"1362"
"YOR381W"	8866	"4196"
"YOR381W-A"	890	"630"
"YOR382W"	1608	"913"
"YOR383C"	1398	"368"
"YOR384W"	5723	"2088"
"YOR385W"	3678	"2561"
"YOR386W"	4527	"1055"
"YOR387C"	1462	"741"
"YOR388C"	10	"10"
"YOR389W"	5076	"2072"
"YOR390W"	171	"21"
"YOR391C"	72	"35"
"YOR393W"	0	"NA"
